run,c8_over_f4_TeV4,c6_over_f2_TeV2,observable,no_daisy,with_daisy,relative_difference
run05,0.0,3.507070707070707,alpha,0.0615901826080752,0.0546320145691846,-0.11297527859542832
run05,0.0,3.511111111111111,alpha,0.0630696893576514,0.055660785255199,-0.11747170753352672
run05,0.0,3.515151515151515,alpha,0.0643698735584419,0.0567909549563168,-0.1177401505262262
run05,0.0,3.519191919191919,alpha,0.0654055942953848,0.0579319893802289,-0.11426553027564579
run05,0.0,3.5232323232323237,alpha,0.0668724682031521,0.0591526574475289,-0.11544079294592742
run05,0.0,3.527272727272728,alpha,0.068310935425835,0.0603681791278599,-0.11627356950189224
run05,0.0,3.5313131313131314,alpha,0.0699109376981325,0.0616678590163247,-0.11790828378529958
run05,0.0,3.2,beta_over_H,1201.3729429315445,1270.6528146515766,0.057667248232657904
run05,0.0,3.204040404040404,beta_over_H,1036.2307810444615,1077.5076499005536,0.03983366409410008
run05,0.0,3.2080808080808083,beta_over_H,1107.7892565634024,1388.5585521127384,0.25345009791875217
run05,0.0,3.2121212121212124,beta_over_H,1072.4113038193532,1424.9558750742324,0.32874007388704757
run05,0.0,3.2161616161616164,beta_over_H,922.0503992952612,1168.4521531103965,0.26723241376335216
run05,0.0,3.2202020202020205,beta_over_H,1205.0139601628823,1151.669148663511,-0.04426904024594103
run05,0.0,3.224242424242425,beta_over_H,1292.3430667498224,863.309619893876,-0.33198107986522796
run05,0.0,3.2282828282828286,beta_over_H,1050.995240786309,1220.4222990902615,0.1612063040144639
run05,0.0,3.2323232323232327,beta_over_H,1058.952564702359,923.3083174591266,-0.12809284548204306
run05,0.0,3.2363636363636363,beta_over_H,1020.9154222601028,1136.1569643163018,0.11288059671101576
run05,0.0,3.2404040404040404,beta_over_H,1192.5888652701958,1109.6529699162638,-0.06954273829744488
run05,0.0,3.2444444444444445,beta_over_H,943.7988203751904,1205.5766428052148,0.27736612589318477
run05,0.0,3.2484848484848485,beta_over_H,996.7817503274432,912.03841360687,-0.08501694246783209
run05,0.0,3.2525252525252526,beta_over_H,1044.6867380682718,967.8585290104896,-0.0735418630850479
run05,0.0,3.2565656565656567,beta_over_H,968.6041513353748,1045.932515353042,0.07983484678550849
run05,0.0,3.2606060606060607,beta_over_H,994.9745220929718,1036.3013093172597,0.041535523077872546
run05,0.0,3.264646464646465,beta_over_H,1077.1797210340187,1058.1208513032318,-0.017693305359008895
run05,0.0,3.268686868686869,beta_over_H,1063.7823343917507,896.7259677483289,-0.1570399895190413
run05,0.0,3.272727272727273,beta_over_H,966.9377212919628,966.6268528289806,-0.00032149791670843867
run05,0.0,3.276767676767677,beta_over_H,932.370978809587,966.502094976043,0.036606798090212216
run05,0.0,3.280808080808081,beta_over_H,934.8021771855622,1076.346403981463,0.1514162357024589
run05,0.0,3.284848484848485,beta_over_H,966.0473771297262,1185.2568292643043,0.22691376978413083
run05,0.0,3.288888888888889,beta_over_H,1029.7593255827096,887.5786106973724,-0.13807179148863885
run05,0.0,3.2929292929292933,beta_over_H,885.8043333625383,1051.3561711332052,0.18689436429174766
run05,0.0,3.2969696969696973,beta_over_H,969.6735014228487,912.5413061853108,-0.05891900227623541
run05,0.0,3.3010101010101014,beta_over_H,746.3190550337372,988.0501473204693,0.3238977896334225
run05,0.0,3.305050505050505,beta_over_H,575.2741831913445,796.4949249134984,0.3845483565678675
run05,0.0,3.309090909090909,beta_over_H,767.6069788810645,787.3465416511274,0.0257157156111805
run05,0.0,3.313131313131313,beta_over_H,903.8453018164934,877.0446717557855,-0.029651788870114763
run05,0.0,3.317171717171717,beta_over_H,736.499526917882,751.2437206889023,0.020019284781786707
run05,0.0,3.3212121212121213,beta_over_H,661.2498962602706,721.4478897486765,0.09103667740268613
run05,0.0,3.3252525252525253,beta_over_H,957.6337092576732,930.6936778412976,-0.02813187459457612
run05,0.0,3.3292929292929294,beta_over_H,563.3239871799798,837.6214433401329,0.4869266397358581
run05,0.0,3.333333333333333,beta_over_H,793.6851598343371,962.0816101734372,0.21217034015635217
run05,0.0,3.337373737373737,beta_over_H,688.810426664285,764.7041087968583,0.11018079749475489
run05,0.0,3.3414141414141416,beta_over_H,751.3416858884317,712.922431177065,-0.051134198238897664
run05,0.0,3.3454545454545457,beta_over_H,696.5353187123901,853.2422068710849,0.2249805342942006
run05,0.0,3.3494949494949497,beta_over_H,660.5885842352753,638.4410399659852,-0.03352698608155495
run05,0.0,3.353535353535354,beta_over_H,715.9589008343871,512.9613293114967,-0.2835324364098479
run05,0.0,3.357575757575758,beta_over_H,873.4081083188414,779.2998942148017,-0.10774827163578962
run05,0.0,3.361616161616162,beta_over_H,564.8244695476379,753.3004728840115,0.3336895150582304
run05,0.0,3.3656565656565656,beta_over_H,526.0493532965096,922.0906903030084,0.7528596595066408
run05,0.0,3.3696969696969696,beta_over_H,762.9427544662021,899.5665658173333,0.17907478713356537
run05,0.0,3.3737373737373737,beta_over_H,826.0293401921406,700.6198087365382,-0.1518221270765409
run05,0.0,3.3777777777777778,beta_over_H,760.1077257781695,601.7012229139099,-0.2084000694797426
run05,0.0,3.381818181818182,beta_over_H,608.6836346429839,696.0889003188246,0.14359720009082755
run05,0.0,3.385858585858586,beta_over_H,676.2270489083899,935.3872261277066,0.38324432250627977
run05,0.0,3.38989898989899,beta_over_H,585.2579746638801,914.2154366691054,0.562072583793752
run05,0.0,3.393939393939394,beta_over_H,402.5763440417525,737.04224688156,0.8308136029103561
run05,0.0,3.397979797979798,beta_over_H,437.1356622020481,762.3601873899873,0.7439899173397057
run05,0.0,3.402020202020202,beta_over_H,641.6452920400742,512.9641239139554,-0.20054876069765032
run05,0.0,3.4060606060606062,beta_over_H,666.8053449568346,725.2490251482868,0.08764728812309622
run05,0.0,3.4101010101010103,beta_over_H,803.5647027748827,707.4405260536523,-0.11962219892099887
run05,0.0,3.4141414141414144,beta_over_H,504.170053660791,827.6499486635013,0.641608704551004
run05,0.0,3.4181818181818184,beta_over_H,422.967044616693,682.9836136288824,0.614744274575399
run05,0.0,3.4222222222222225,beta_over_H,516.1949939394859,409.9736792679162,-0.20577749865590936
run05,0.0,3.4262626262626266,beta_over_H,803.3659498136032,517.2810809790604,-0.3561077848780124
run05,0.0,3.43030303030303,beta_over_H,542.417427533844,505.86151979032695,-0.06739441966258759
run05,0.0,3.4343434343434343,beta_over_H,165.2656700694545,647.6033098073729,2.918559187369109
run05,0.0,3.4383838383838383,beta_over_H,756.7596487851725,199.0301016647275,-0.7369969421807427
run05,0.0,3.4424242424242424,beta_over_H,865.0890795525446,355.1901242085336,-0.5894178615776183
run05,0.0,3.4464646464646465,beta_over_H,598.4651950057014,439.4442865815525,-0.26571454739758754
run05,0.0,3.4505050505050505,beta_over_H,577.2069691736472,460.0649469131379,-0.20294630611999462
run05,0.0,3.4545454545454546,beta_over_H,510.7943803617681,398.8758440577983,-0.21910682773115855
run05,0.0,3.4585858585858587,beta_over_H,788.7186431128442,642.4843853945272,-0.18540738068669552
run05,0.0,3.4626262626262627,beta_over_H,519.3130719335977,749.4983870402573,0.4432496071196382
run05,0.0,3.466666666666667,beta_over_H,283.37140147556045,426.50543918104,0.5051110908163549
run05,0.0,3.470707070707071,beta_over_H,638.8235175281261,463.6508388647987,-0.2742113805408157
run05,0.0,3.474747474747475,beta_over_H,234.81151581150067,336.70698266349325,0.4339457820024086
run05,0.0,3.478787878787879,beta_over_H,581.3723357685229,608.8590825389346,0.04727907586809506
run05,0.0,3.482828282828283,beta_over_H,356.74820108848115,349.23016402329426,-0.0210737911004133
run05,0.0,3.486868686868687,beta_over_H,470.3868225408574,529.2313688832404,0.1250982032713551
run05,0.0,3.490909090909091,beta_over_H,421.1355283321723,516.5240856679579,0.22650322976442752
run05,0.0,3.4949494949494957,beta_over_H,412.01975091080567,308.4552824844451,-0.2513580191178269
run05,0.0,3.4989898989898998,beta_over_H,386.5021614590869,347.4214268101363,-0.10111388381740642
run05,0.0,3.503030303030303,beta_over_H,361.5154783273387,636.2024470880692,0.7598207690349893
run05,0.0,3.507070707070707,beta_over_H,269.9692928550803,307.79263580348965,0.14010238923251514
run05,0.0,3.511111111111111,beta_over_H,473.7509969074764,395.699707640984,-0.1647517150908198
run05,0.0,3.515151515151515,beta_over_H,604.2774553499086,367.97292436014095,-0.3910530318443451
run05,0.0,3.519191919191919,beta_over_H,478.5269401725689,391.6212121781039,-0.18161094120035245
run05,0.0,3.5232323232323237,beta_over_H,580.3930352941577,369.3888754134822,-0.3635539144154845
run05,0.0,3.527272727272728,beta_over_H,266.2189909136714,364.3036861555421,0.36843613186738156
run05,0.0,3.5313131313131314,beta_over_H,358.28140643930334,366.6252154746013,0.02328842324869989
run05,0.0,3.2,Tc_minus_Tn_over_Tc,0.1411668446362572,0.1364131239861702,-0.03367448399329072
run05,0.0,3.204040404040404,Tc_minus_Tn_over_Tc,0.1419514401666527,0.1374173863731665,-0.03194087913559151
run05,0.0,3.2080808080808083,Tc_minus_Tn_over_Tc,0.1432772079006316,0.1387301505416247,-0.031736082979509465
run05,0.0,3.2121212121212124,Tc_minus_Tn_over_Tc,0.1442451908491909,0.1398256755394203,-0.030638909233315356
run05,0.0,3.2161616161616164,Tc_minus_Tn_over_Tc,0.1454624420646644,0.1410627777770147,-0.030246049943901423
run05,0.0,3.2202020202020205,Tc_minus_Tn_over_Tc,0.1466799748555317,0.1421690890734634,-0.030753248945612113
run05,0.0,3.224242424242425,Tc_minus_Tn_over_Tc,0.1478892049470084,0.143300949417626,-0.03102495230146429
run05,0.0,3.2282828282828286,Tc_minus_Tn_over_Tc,0.1491570201913509,0.1445375961860791,-0.030970208437696357
run05,0.0,3.2323232323232327,Tc_minus_Tn_over_Tc,0.1504840213286491,0.1455886527344563,-0.032530819890183506
run05,0.0,3.2363636363636363,Tc_minus_Tn_over_Tc,0.1516666476585724,0.1469060951654137,-0.031388262130481896
run05,0.0,3.2404040404040404,Tc_minus_Tn_over_Tc,0.1528372772613511,0.1481664589391805,-0.03056072710706243
run05,0.0,3.2444444444444445,Tc_minus_Tn_over_Tc,0.1540773424606855,0.1494129109044737,-0.030273312621561965
run05,0.0,3.2484848484848485,Tc_minus_Tn_over_Tc,0.1553749743444913,0.150612734462893,-0.030649980163727296
run05,0.0,3.2525252525252526,Tc_minus_Tn_over_Tc,0.1566584155634074,0.1520302790686095,-0.02954285269740052
run05,0.0,3.2565656565656567,Tc_minus_Tn_over_Tc,0.1577194066631641,0.1531531286957324,-0.028951909368919754
run05,0.0,3.2606060606060607,Tc_minus_Tn_over_Tc,0.159225486136855,0.1543618197165863,-0.03054577843203038
run05,0.0,3.264646464646465,Tc_minus_Tn_over_Tc,0.1605567597017062,0.1556355910973513,-0.030650647244611647
run05,0.0,3.268686868686869,Tc_minus_Tn_over_Tc,0.1618243209411722,0.1569473164319239,-0.030137648536904614
run05,0.0,3.272727272727273,Tc_minus_Tn_over_Tc,0.1631243665928705,0.1582652758258708,-0.029787645270231918
run05,0.0,3.276767676767677,Tc_minus_Tn_over_Tc,0.1644085614582501,0.1596163051759018,-0.029148459422323036
run05,0.0,3.280808080808081,Tc_minus_Tn_over_Tc,0.1658028073738176,0.1608845263307327,-0.029663436470024333
run05,0.0,3.284848484848485,Tc_minus_Tn_over_Tc,0.1673157520584858,0.1623461214626949,-0.029702108346940145
run05,0.0,3.288888888888889,Tc_minus_Tn_over_Tc,0.1686596541849863,0.1635955837224964,-0.030025381511428924
run05,0.0,3.2929292929292933,Tc_minus_Tn_over_Tc,0.1699823553952688,0.1649802554370649,-0.02942717170009937
